0.051286 4320.08463411
0.052322 4254.76850912
0.053379 4192.40858019
0.054457 4132.69963361
0.055557 4075.20807122
0.05668 4019.66621049
0.057825 3965.65572318
0.058993 3912.86898191
0.060184 3860.71997591
0.0614 3808.94086207
0.062641 3757.05850105
0.063906 3704.66215072
0.065197 3650.95166343
0.066514 3595.20980269
0.067858 3536.71061287
0.069229 3474.7927994
0.070627 3409.07465141
0.072054 3339.42665576
0.07351 3265.93364673
0.074994 3188.69897133
0.076509 3107.83730258
0.078055 3023.56426202
0.079632 2936.47038822
0.081241 2847.08213386
0.082882 2755.94492017
0.084556 2663.55056415
0.086264 2570.63822934
0.088007 2478.33224128
0.089785 2387.73714305
0.091598 2299.76174502
0.093449 2215.28358192
0.095337 2134.95638607
0.097263 2059.44781396
0.099227 1989.31228164
0.10123 1925.00407708
0.10328 1866.89561246
0.10536 1815.0972392
0.10749 1769.05993943
0.10966 1728.19735295
0.11188 1691.94919666
0.11414 1659.86581024
0.11644 1631.2077849
0.1188 1604.68109178
0.1212 1578.77601533
0.12365 1552.19873072
0.12614 1523.72671612
0.12869 1492.37904202
0.13129 1457.76118256
0.13394 1419.57080435
0.13665 1377.65246255
0.13941 1331.90427309
0.14223 1282.75810636
0.1451 1231.74283097
0.14803 1180.52755556
0.15102 1130.49227849
0.15407 1082.80635366
0.15718 1038.31676839
0.16036 997.679086946
0.1636 961.334999587
0.1669 929.668194335
0.17028 903.009476495
0.17371 881.191956687
0.17722 862.684668043
0.1808 845.877154423
0.18446 829.283724296
0.18818 811.539542863
0.19198 791.709221205
0.19586 769.785602975
0.19982 745.958465487
0.20386 720.419664584
0.20797 693.376245708
0.21218 665.352404159
0.21646 637.619902082
0.22083 611.407761503
0.2253 587.743720547
0.22985 567.494285533
0.23449 550.909415669
0.23923 536.845856991
0.24406 524.047926882
0.24899 511.389065175
0.25402 497.843337486
0.25915 482.862543173
0.26439 466.952942175
0.26973 450.74192747
0.27518 434.781597158
0.28074 419.564576353
0.28641 405.374533323
0.29219 392.114351003
0.2981 379.635975511
0.30412 367.810707223
0.31026 356.515112734
0.31653 345.654990913
0.32292 335.163375551
0.32945 324.987710158
0.3361 315.077556708
0.34289 305.390885507
0.34982 295.902830151
0.35689 286.642867536
0.36409 277.642194512
0.37145 268.922807132
0.37895 260.513143241
0.38661 252.423636737
0.39442 244.649642181
0.40239 237.176208084
0.41052 230.007961218
0.41881 223.130634473
0.42727 216.529534222
0.4359 210.173743618
0.44471 204.039273599
0.45369 198.093206492
0.46286 192.316612383
0.47221 186.689613691
0.48174 181.230693194
0.49148 175.931132391
0.50141 170.819571427
0.51153 165.891133045
0.52187 161.145304995
0.53241 156.580890645
0.54317 152.177451973
0.55414 147.932106037
0.56533 143.830626752
0.57675 139.867019239
0.5884 136.035697337
0.60029 132.330818976
0.61242 128.749619511
0.62479 125.28617352
0.63741 121.938437637
0.65029 118.699538556
0.66342 115.565673777
0.67683 112.536292628
0.6905 109.601569404
0.70445 106.76705825
0.71868 104.018785952
0.7332 101.360278044
0.74801 98.7832485125
0.76312 96.2871823032
0.77854 93.8701783076
0.79426 91.526929282
0.81031 89.2535014502
0.82668 87.0515811003
0.84338 84.9132594178
0.86041 82.8394897352
0.8778 80.8266376838
0.89553 78.8719787078
0.91362 76.9736969358
0.93208 75.1296485463
0.95091 73.3372400204
0.97011 71.5950072049
0.98971 69.9002418883
1.0097 68.2513197949
1.0301 66.6466587363
1.0509 65.0841423919
1.0721 63.5624275088
1.0938 62.0797918321
1.1159 60.6348984686
1.1384 59.2257863364
1.1614 57.8512474955
1.1849 56.510419972
1.2088 55.201500766
1.2333 53.9232928771
1.2582 52.6749794357
1.2836 51.4554147535
1.3095 50.2633346947
1.336 49.0974846738
1.363 47.9573129337
1.3905 46.8417051943
1.4186 45.7502481152
1.4472 44.6815397949
1.4765 43.6347752802
1.5063 42.6097378186
1.5367 41.6053465783
1.5678 40.6210237771
1.5994 39.6561635024
1.6318 38.709985415
1.6647 37.7823457153
1.6984 36.8721399773
1.7327 35.9794726268
1.7677 35.1031752063
1.8034 34.2438451634
1.8398 33.4000698087
1.877 32.5715953819
1.9149 31.75875641
1.9536 30.9606552567
1.993 30.1770368592
2.0333 29.4075598313
2.0744 28.6522709053
2.1163 27.910315943
2.159 27.1817416764
2.2026 26.4667698287
2.2471 25.7646630596
2.2925 25.0752659785
2.3388 24.39848371
2.3861 23.7342437358
2.4343 23.0825100895
2.4835 22.4429409726
2.5336 21.8153644331
2.5848 21.1993252171
2.637 20.5954195349
2.6903 20.0030433405
2.7447 19.4225276664
2.8001 18.8530277295
2.8567 18.2951533713
2.9144 17.74848589
2.9733 17.2128291754
3.0333 16.6885221609
3.0946 16.1753565158
3.1571 15.6727079645
3.2209 15.1812131765
3.286 14.7007419615
3.3523 14.2304228818
3.4201 13.7711412451
3.4892 13.321979272
3.5596 12.8833453324
3.6316 12.4553807733
3.7049 12.0372471931
3.7798 11.6296724683
3.8561 11.2322237343
3.934 10.8444664013
4.0135 10.4665966879
4.0946 10.0987718623
4.1773 9.74057574525
4.2617 9.39169963696
4.3478 9.05260222732
4.4356 8.72272197438
4.5252 8.40211444453
4.6166 8.09057564826
4.7099 7.78799686642
4.805 7.49433292308
4.9021 7.20936875236
5.0011 6.932966619
5.1021 6.66504233122
5.2052 6.40545555127
5.3104 6.15397366642
5.4176 5.9105235222
5.5271 5.674958827
5.6387 5.44712060228
5.7526 5.22679037219
5.8689 5.01389809919
5.9874 4.8082589555
6.1084 4.6096997367
6.2318 4.41807517136
6.3577 4.23320654184
6.4861 4.05492666268
6.6171 3.88310271933
6.7508 3.71756407731
6.8872 3.55813821811
7.0263 3.40465756776
7.1682 3.25698443008
7.313 3.11490388678
7.4608 2.97830490055
7.6115 2.84699181033
7.7653 2.72082146532
7.9221 2.59965351041
8.0822 2.48330978361
8.2454 2.37172151066
8.412 2.26462041429
8.5819 2.16190581079
8.7553 2.06347261668
8.9322 1.96907454036
9.1126 1.87860304934
9.2967 1.7918741146
9.4845 1.70875314172
9.6761 1.62921029195
9.8716 1.55318422954
10.071 1.48053052305
